PC1,PC2
-1.0418122346801213,0.6224118263957549
-1.3341297868450304,1.0628202388851915
1.8305713091549647,2.887462883407098
-0.20458774670302737,-0.446326724620316
1.5160133904060105,-0.3204075051881141
0.9665530996639349,-0.3431032783328876
0.8798003593455647,-0.35884531394767666
0.6236829187408517,-0.28442755286519683
-0.07717965409881228,-0.4904868162809378
-0.2894695068076451,1.120233646447901
-0.5581063372089791,0.5165448284139394
-0.359460341166867,-0.3145735473769581
0.8446513764421228,-0.3586243296025275
-1.371605839633821,1.1817974354258567
1.1955021763829317,-0.34344223354637804
-0.45710630371591254,-0.3304605064088092
0.7665629394495858,-0.3521730666420508
-1.5925329814805371,-0.5681221364177571
-2.259634746715216,-0.644206571555088
-0.9709761541675579,0.48383330849216144
1.112544980660388,-0.365722319780551
0.9362336534990271,-0.35793334462997556
-0.6272973280560293,-0.5028315826577179
0.3778815808614826,-0.4298265324865401
-0.8204057891503078,0.49792366436435825
-0.5682670211131728,-0.5540972807229562
-2.027687047561135,1.5100141426477696
0.9278847560580655,-0.36007720064585713
1.2429886409567061,-0.2993652798888431
1.2363817326942579,-0.30281080664657534
-0.40698666246374005,-0.3427814696195403
-0.9563819533807593,1.11215995328373
0.4200167136662373,-0.40007468709079697
0.9801402826097605,-0.29762781468799343
0.7007144422497685,-0.2688227225216009
0.21493219664649715,-0.3366803739445691
-0.9463717266220317,1.054842445733892
0.9032802498146901,-0.3046421905355031
0.5982322878893025,-0.39896089262916645
0.6295294062568615,-0.3766945781254506
-1.662444313406615,1.0340075413136016
-0.06641609277330135,-0.34266338134792035
-1.0767584120486404,1.4707103355660711
-0.08373516692919278,0.5296367903205516
-0.11018745813807462,-0.42624400119324907
0.534142661982577,-0.3007650941771564
-0.7430525005794388,0.4844656882255656
1.1507993343969987,-0.3177427252250552
0.20103911347519757,-0.43887480430326425
0.07865614342266508,-0.31669574334007666
-0.1987320513523977,-0.2884231189426087
-0.4807504664777447,0.6379283356454069
-1.2278700487596155,1.8076901496241857
0.07001002302520812,-0.3821758126482995
-0.48632592793975216,-0.40861810026248135
1.433258588156461,-0.31036027376897657
-1.1174094112555313,-0.43789155777272926
1.0114292488329342,-0.2951074085303061
0.9887478900301808,-0.3073182254835126
1.107043341002405,-0.2632146008687026
0.4934916533231865,-0.3942665197952848
0.9309562743074943,-0.36424081865695873
1.6489668857143756,-0.290028630808813
-0.4935898446619609,-0.4263308586710205
-0.2897700325231656,0.48317452446241377
1.7548071371109752,-0.244199577345894
0.6915019378209548,-0.3640314857593971
0.7672872666443513,-0.3286401183430792
-0.5401388776385464,-0.48282098521922723
1.201996009664709,-0.2549976228946882
-1.0900007522559902,-0.4334321799215972
-0.6619968021689602,0.5054999061149219
-0.15137738050967708,-0.4612498768931969
0.7417181314995697,-0.32076728193606074
0.28520460370992534,-0.3724328870694079
-0.6644230279662505,-0.4896904298205083
0.0716247714116727,-0.2649115808534273
-0.7447275271659499,-0.37725636436705834
-0.3193982749187495,-0.4668399569272869
0.8980445846205831,-0.3065020476573332
-0.7451396739157804,-0.37732342047832745
1.1793543910988655,-0.32491402078139425
-2.5189402211204666,1.7674692997867532
-2.1112023257507238,0.9547996958845862
-0.8824307668117183,0.6073923098661609
-1.5986723361452733,-0.5637352699806651
1.4470572629230354,-0.28928613558366306
2.109765140112182,-0.25455685934297656
-0.10110841418098127,-0.39298931341937676
1.0255454292624424,-0.28092328856442295
-1.2980922893859228,-0.4672885897408733
-0.03325529671072916,0.6365841657647207
0.15231665725167853,-0.39646410801157117
-1.3838975793592467,1.179797574291302
-0.8193086734460845,0.5030017445867289
-2.9314770759124023,0.9280070094953067
-0.2826852861544853,-0.5100322293024151
0.2877382115399505,-0.38371763682645893
-0.9852140337772506,-0.4812889329834215
0.4894850923760356,-0.4274676957766182
0.4849743708297716,-0.3973437468139462
1.7633979762264742,-0.277121258986764
-2.120709931863617,1.663772781974551
-1.797090706340368,1.350033275671881
-0.6465175602138123,0.5683504082726607
1.4396675261505094,-0.30589106400629223
1.5476098095762052,-0.3163256613723792
1.1053189183641094,-0.31868320520390964
0.9383568343057114,-0.38454968047754656
-0.42620420251798763,-0.41931172838134295
-0.45710630371591254,-0.3304605064088092
0.8801397849647047,-0.3700934955119263
-1.8042812563784165,-0.5905961496817386
0.3628519236434045,-0.38769223369315337
0.8497247839417094,-0.3690908811372932
0.5800783762789906,-0.40044502647122404
-0.15002567341550538,-0.3280410376578903
0.5747793203344308,-0.2994819599471643
-0.7021914793107263,-0.4927230162654496
1.0690600610798824,-0.32455832357965336
-0.3539687174502856,-0.4187042289475871
-0.019489305561024437,-0.330093672489014
0.1035107633469949,-0.4437997964151885
-1.808081263869137,0.45019773506890964
-0.4364883567983847,-0.3680567922682634
0.04913386865944721,-0.3189287095042042
-0.27710930139082,-0.30117506615972117
1.0012423861006068,-0.34550157632822415
-2.177409691761686,1.8230361802435264
-1.2195710310541745,0.5934905413592405
1.427000850540711,-0.28318578153866064
0.36279520896035083,0.5964330027586537
1.80828348705787,-0.24595283767869053
0.3088056986448466,-0.3381064330365852
1.7568732840491623,-0.25952007251547615
1.400729961978643,-0.3041720196319465
-1.5044326655528673,1.4326415150217344
1.1696051285554743,-0.32877974127961507
-0.04052906809077897,0.6533982950539587
0.6868729453576985,0.6025621678540191
0.34281013500820623,-0.33514422097373625
0.6686466138494105,-0.3928467741449149
0.9269958449550377,-0.34479451286378276
1.710361321250496,-0.2994620980378537
-0.6983221583913907,-0.3697062294374235
0.41934675978710195,-0.3783606577816576
-0.7735025550242243,1.0660372990911988
-0.5605040654206623,-0.4477538716755393
0.2277505239657398,-0.4005324094716263
-0.9864255602719103,0.590472398585671
0.2829054812907343,-0.41942618731240766
-1.153106624246475,-0.598225229173475
-0.6100437355346939,0.4959842687072038
-0.6719546925787002,-0.36541625330113886
0.23626449000355343,-0.4122440727537638
-0.11453738310349593,-0.27472468011060114
-1.064174182242173,0.49327397113808813
0.2938815727297992,-0.302154060904469
-1.662444313406615,1.0340075413136016
0.8859218031104775,-0.2893038182329434
0.7508945400135444,-0.30394255782779256
1.4758153396527078,-0.3155029956560617
-3.0010602820040355,0.3036429531263126
1.5447906980963908,-0.28966495333888886
-1.2008136175624353,-0.5564855553148318
-0.5814836736314128,0.5931392177103163
1.2875216928590951,-0.2959159686637846
-0.06408755587619569,-0.28699192219530917
-0.3620550757243074,-0.3149957096511215
-1.3023432699838398,1.0614860299707098
-0.43441093123470853,-0.497802074290798
-0.5961764580702785,-0.35308716487071223
-0.1481032746995468,0.5693755061446238
0.03619850205294283,-0.4293914540352041
0.6965543414864214,-0.34246148101275437
1.2428354238772854,-0.32340855640905786
0.21693420557750392,-0.2822206116352392
-0.8893479475437265,-0.5049539302488104
0.7535364210358988,-0.37716453235604963
0.29397952476310873,-0.42010824087442067
0.7581691965261451,-0.38160405960857985
-0.03325529671072916,0.6365841657647207
-0.15153798953862377,0.5959552224469765
-0.07546118739477026,-0.42257511283427734
0.8149171379411271,-0.3181787833881584
1.5157670164346044,-0.226946910395393
1.2589707393141625,-0.24456111373177075
0.6561915278512358,-0.37054639395773104
-2.877049847596557,0.93686229776221
-0.5541135718342738,-0.49425656784114647
0.2966915908416929,-0.38242146822424256
1.0301954687447492,-0.25492749611154264
-0.5656414590833465,1.1691416660011595
0.4908880814276532,-0.2785992432345188
-0.033083139900426245,0.5524777569714604
1.09122034080554,-0.38192706009658794
1.2167163040077655,-0.323253350123659
0.9556711343219572,-0.33686124862897987
0.2083896619377773,-0.4295594030134187
-0.3520220335665319,1.0650442831426248
0.9571970142615109,-0.2951109463926151
0.973474794780335,-0.35292742969479085
0.6666820652629576,-0.27047304119793925
0.3076912675868957,-0.4357948311432044
1.0656466380630505,-0.3433838292833487
0.4637573563472143,-0.33982830068805137
1.5402025531848096,-0.29427812854625557
-1.3240057173509012,1.0394384364166085
-0.9966283165039292,0.4785788680574591
1.1834704172669808,-0.25103975231072906
-0.02510597644923074,-0.26017422603562085
-0.1816728030712394,-0.4723084553152163
-1.749451507762486,0.42189828082842634
0.8847640370812259,-0.36744933472564195
-1.928863029542637,2.0572340322714506
1.3219230436363263,-0.31355047380445983
1.582327766679704,-0.31587497674649756
-0.9044773517389841,-0.48694006947092444
-0.4681433814427104,-0.45220079007492414
-0.11827595234133698,1.160657803564529
0.8824735596588656,-0.3674444842907351
-0.3147660928800334,1.0986748734046665
1.5303254104243467,-0.2949683341338051
1.8795481533098082,-0.2858074082896213
0.18803292458018728,-0.42243698715109795
-0.09085355679915869,-0.41373398969738595
0.08834678805705345,-0.42191752978746067
0.6874600246219144,-0.32909008857069516
-0.1791634517538705,-0.28523931561867355
0.9949421234523491,-0.3264919044786525
0.20931385284395593,-0.42761324998640116
-1.1817778668118963,-0.5302659148780442
-1.9785625714291624,0.960193365331146
-0.35940628063502034,-0.31456475175005993
1.8276980612933507,-0.2425312004837671
0.5202162799942313,-0.31287192151949506
0.2294046368001548,-0.25121820622014507
-0.5572965239309422,-0.49099826438930905
1.1947805373874434,-0.3493947236673238
0.35522758584015646,-0.36794110503757865
0.3351675579401088,-0.4300220361502866
-1.9848932307260367,-0.6199816456327992
0.8391182390903724,-0.3176844676495735
-0.9000121373352844,0.49224845817013974
-2.2908659766490076,-0.6697632889536859
1.0618497165838103,-0.3655185287973842
0.13391040600485,-0.4552891174626238
1.256967692494491,-0.3132639307169973
0.6167685004140541,-0.4118842625443716
0.6304460502412773,-0.3510518286535455
-0.08204856369702995,-0.2694387621941846
0.7924652852886807,-0.3762114083652551
-0.7247445116164494,-0.4064578908467003
0.6518516253523086,-0.3870183423667068
0.7329157414171903,-0.35696951615841777
0.7803575284161758,-0.31334656390991755
-0.3989152443338605,-0.32099284433360226
2.226106225766439,2.9368242263142315
-0.689767442887288,-0.3683143806482372
0.7271551720570846,-0.3501257022527922
0.03728185064845856,-0.41264998281914156
0.4069201047489868,0.5791514190417346
0.8185504022571556,-0.2995265854570909
0.538419686502996,-0.30787220096019796
1.4748198947399005,-0.3081771450062378
0.09419821418361737,0.5679902672634337
1.5852577091256865,-0.28147758384677335
0.7527882553089779,-0.3249848352294608
-0.7687183939586029,0.5279929727372206
-1.120207856894676,0.45760108342632855
-1.623922901291108,1.0124305342674689
1.7913649934280849,-0.29816775296044945
-0.10681723880319932,-0.3144194332945792
-1.357085007073547,0.5711170724897067
0.33379732024775105,-0.36056529498226764
-0.32353898636702383,-0.4930078364008686
1.5497224720165435,-0.2955347657777114
0.42361587068203943,-0.3942770146985796
0.440426314631724,-0.37874082487658556
-1.6583659770816326,-0.5259049745586357
-2.126215285796693,1.766459979381693
0.17925804674880272,-0.4062524818031967
0.268090717022244,-0.4200040323064489
-0.38470078617464587,-0.4532006369257551
-0.7221845150181007,0.5571336156780301
-1.3741096755399544,1.466431448688748
0.8032523685823414,5.63051234306135
0.498635000994125,-0.36081328841644633
-0.2987669787166558,-0.4779090820838791
0.6389513835440134,-0.31402917647218
0.5747793203344308,-0.2994819599471643
-0.0012542934717652292,0.509722750448226
-0.47259482409968334,-0.43141303968640293
0.023689722166670448,-0.4101875158481765
-2.6978069355504877,0.3529821512417432
