tweet_count,retweet_count,fav_number,hashtag_count
1.2139078950096158,-0.15382602764024958,-1.592209322270356,1.1991567496905238
-0.045583791730416184,-0.15382602764024958,-0.3345214105690702,2.1731819347845156
-0.17871339882829643,3.7945259121038313,1.0658552134502755,-0.4659503022883451
-0.7383702412271316,-0.15382602764024958,-0.01398852764358881,-0.4659503022883451
0.6255328389083669,-0.15382602764024958,1.5347797930604317,-0.4659503022883451
0.4148910384014299,-0.15382602764024958,0.8640654223308684,-0.4659503022883451
0.22550892071242049,-0.15382602764024958,0.880429749801619,-0.4659503022883451
1.2187333876964974,-0.15382602764024958,-0.2868936495501291,-0.4659503022883451
-1.3241445007790138,-0.15382602764024958,0.6385066821687392,-0.4659503022883451
0.5380453818070217,-0.15382602764024958,0.797250096716968,2.1731819347845156
-0.21660510068569264,-0.15382602764024958,0.26369297648583734,1.1991567496905238
0.9761893631806099,-0.15382602764024958,-1.592209322270356,-0.4659503022883451
0.23351433615708359,-0.15382602764024958,0.820702954158514,-0.4659503022883451
1.4876641741919014,-0.15382602764024958,-1.592209322270356,2.1731819347845156
0.37687698531773905,-0.15382602764024958,1.242040665843806,-0.4659503022883451
0.7865479389928455,-0.15382602764024958,-1.592209322270356,-0.4659503022883451
0.3278334888096681,-0.15382602764024958,0.6280774386591588,-0.4659503022883451
-2.098230534862103,-0.15382602764024958,-1.0599897801597158,-0.4659503022883451
-2.9771180565083637,-0.15382602764024958,-1.3863186983397724,-0.4659503022883451
-0.5759375178936799,-0.15382602764024958,-0.08284227225209233,1.1991567496905238
0.10298436136111731,-0.15382602764024958,1.330358023029567,-0.4659503022883451
0.22892193855724127,-0.15382602764024958,0.9635858299532905,-0.4659503022883451
-1.4017765639210757,-0.15382602764024958,-0.13736781009785384,-0.4659503022883451
-0.6121366018635213,-0.15382602764024958,0.7730292299082071,-0.4659503022883451
-0.41714685634180887,-0.15382602764024958,0.02180923677991733,1.1991567496905238
-2.0687376646809947,-0.15382602764024958,0.47470997202361864,-0.4659503022883451
0.8621446172490193,-0.15382602764024958,-1.592209322270356,2.864263801669393
0.20262106427757276,-0.15382602764024958,0.9714843680763396,-0.4659503022883451
0.9358695038494061,-0.15382602764024958,0.8765136729064789,-0.4659503022883451
0.8925982837048642,-0.15382602764024958,0.9003511121394526,-0.4659503022883451
0.6209705079800386,-0.15382602764024958,-1.3863186983397724,-0.4659503022883451
0.532428409471699,-0.15382602764024958,-0.21265160809302375,2.1731819347845156
-0.23630020537004667,-0.15382602764024958,0.5427935452638835,-0.4659503022883451
0.9968253624252016,-0.15382602764024958,0.42901556103801447,-0.4659503022883451
1.4077829881803763,-0.15382602764024958,-0.3177824818217007,-0.4659503022883451
0.6078734215294992,-0.15382602764024958,-0.4301922499831524,-0.4659503022883451
-0.20503425605283482,-0.15382602764024958,0.3800820129461753,2.1731819347845156
0.9180570941007526,-0.15382602764024958,0.373803578264241,-0.4659503022883451
-0.24820090027508934,-0.15382602764024958,0.8231592725561223,-0.4659503022883451
0.03311030603107591,-0.15382602764024958,0.6504631144400094,-0.4659503022883451
-0.36728491050919004,-0.15382602764024958,-0.5819265559814057,2.1731819347845156
0.5724138062082674,-0.15382602764024958,-0.8303234798847741,-0.4659503022883451
0.21764829139565656,-0.15382602764024958,0.35875534603120407,2.864263801669393
-0.11824183098750886,-0.15382602764024958,0.9081307115290314,1.1991567496905238
-0.4943755049933152,-0.15382602764024958,-0.0614890777903027,-0.4659503022883451
1.0221144624312184,-0.15382602764024958,-0.26910166238162325,-0.4659503022883451
-0.6013282876896926,-0.15382602764024958,0.28368808559046266,1.1991567496905238
0.713446478947395,-0.15382602764024958,0.9104840129569672,-0.4659503022883451
-0.7023211997545692,-0.15382602764024958,0.574695138021828,-0.4659503022883451
0.8845242084583995,-0.15382602764024958,-0.8540991562291324,-0.4659503022883451
1.2883450426575764,-0.15382602764024958,-1.592209322270356,-0.4659503022883451
1.3306579474631197,-0.15382602764024958,-0.8303234798847741,1.1991567496905238
0.7378565301411459,-0.15382602764024958,0.11557531898650453,3.4003085426964623
0.044992378680530375,-0.15382602764024958,-0.2098091234149547,-0.4659503022883451
-0.21274598947636741,-0.15382602764024958,-0.8540991562291324,-0.4659503022883451
0.7667124467765716,-0.15382602764024958,1.2983606905575278,-0.4659503022883451
-0.49584836742406513,-0.15382602764024958,-1.592209322270356,-0.4659503022883451
1.0245885579749805,-0.15382602764024958,0.45486119267281655,-0.4659503022883451
0.8711291737197018,-0.15382602764024958,0.5405398365607682,-0.4659503022883451
1.4200533394559627,-0.15382602764024958,0.2905900689782534,-0.4659503022883451
-0.17252267273197427,-0.15382602764024958,0.6045964631645389,-0.4659503022883451
0.14870613649919215,-0.15382602764024958,1.018376746532237,-0.4659503022883451
0.9960679208249992,-0.15382602764024958,1.4468203092755043,-0.4659503022883451
-0.43912035321571996,-0.15382602764024958,-0.6878723475932647,-0.4659503022883451
-0.6845523017152846,-0.15382602764024958,1.0382537600337292,1.1991567496905238
1.568978868399608,-0.15382602764024958,1.159143436088533,-0.4659503022883451
0.18660031741753247,-0.15382602764024958,0.6245180322877282,-0.4659503022883451
0.6299040483675287,-0.15382602764024958,0.3926267224921107,-0.4659503022883451
-1.1576432234783314,-0.15382602764024958,-0.19599093975504095,-0.4659503022883451
1.5116036308214953,-0.15382602764024958,0.363309318439748,-0.4659503022883451
-0.4426171124693198,-0.15382602764024958,-1.592209322270356,-0.4659503022883451
-0.343153783204572,-0.15382602764024958,0.20478766573616278,1.1991567496905238
-0.9378157473719428,-0.15382602764024958,0.22312493710743098,-0.4659503022883451
0.7347553010698663,-0.15382602764024958,0.271629561883777,-0.4659503022883451
0.13845795286586277,-0.15382602764024958,0.0442849662700178,-0.4659503022883451
-1.227577868746494,-0.15382602764024958,-0.3302474176644277,-0.4659503022883451
1.5504974600759045,-0.15382602764024958,-1.3863186983397724,-0.4659503022883451
0.22794933421903724,-0.15382602764024958,-1.592209322270356,-0.4659503022883451
-0.9848921138894008,-0.15382602764024958,0.004449304061564608,-0.4659503022883451
0.8949452057642396,-0.15382602764024958,0.3839396955064125,-0.4659503022883451
0.22714889050818793,-0.15382602764024958,-1.592209322270356,-0.4659503022883451
0.6171644173854407,-0.15382602764024958,1.0293118727336832,-0.4659503022883451
0.41121890067499783,-0.15382602764024958,-1.592209322270356,3.4003085426964623
-1.3183812772369905,-0.15382602764024958,-0.5196317184837336,2.1731819347845156
0.9976150095494263,-0.15382602764024958,-1.180428074409189,1.1991567496905238
-2.040997910100243,-0.15382602764024958,-1.114146098092046,-0.4659503022883451
1.0352881413896051,-0.15382602764024958,1.109024543569136,-0.4659503022883451
1.3837968416214932,-0.15382602764024958,1.8440120471897081,-0.4659503022883451
-0.06870039531024451,-0.15382602764024958,-0.3810282744763363,-0.4659503022883451
1.2046456381457635,-0.15382602764024958,0.33532712250703406,-0.4659503022883451
-0.8467585068758748,-0.15382602764024958,-1.592209322270356,-0.4659503022883451
1.247604191719407,-0.15382602764024958,-0.08469297843912868,1.1991567496905238
-0.1505791203544609,-0.15382602764024958,0.06852281383272965,-0.4659503022883451
1.4637919836125495,-0.15382602764024958,-1.592209322270356,2.1731819347845156
-0.3521025909969984,-0.15382602764024958,-0.0274585253743943,1.1991567496905238
-1.5418128781625866,-0.15382602764024958,-1.592209322270356,2.1731819347845156
-1.544904380703868,-0.15382602764024958,0.49883295899756025,-0.4659503022883451
-0.006817455366431512,-0.15382602764024958,0.16190390148915138,-0.4659503022883451
-1.0725327535630214,-0.15382602764024958,-0.9395514859102425,-0.4659503022883451
-0.5982564504747542,-0.15382602764024958,0.9318962909146001,-0.4659503022883451
-0.21078382879090618,-0.15382602764024958,0.6216050377875497,-0.4659503022883451
1.1449818079284653,-0.15382602764024958,1.5042424933859944,-0.4659503022883451
-0.9788566272214868,-0.15382602764024958,0.1020272921274877,3.4003085426964623
-1.2260087406216762,-0.15382602764024958,0.39374131059956713,2.864263801669393
0.46160818763390477,-0.15382602764024958,-0.40188156368562444,1.1991567496905238
0.8231574726085714,-0.15382602764024958,1.2639057146155699,-0.4659503022883451
0.6733006189893249,-0.15382602764024958,1.545427378148882,-0.4659503022883451
0.7080569998480698,-0.15382602764024958,0.8455338265756379,-0.4659503022883451
-0.11315981152168189,-0.15382602764024958,1.2347001723808422,-0.4659503022883451
-0.35889804500767797,-0.15382602764024958,-0.6482085322985488,-0.4659503022883451
0.7865479389928455,-0.15382602764024958,-1.592209322270356,-0.4659503022883451
0.08102567357510844,-0.15382602764024958,0.9940912318937407,-0.4659503022883451
-2.3556775477789245,-0.15382602764024958,-1.180428074409189,-0.4659503022883451
